Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-04-02,Waalwijk,Utrecht,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Groningen,Ajax,1,3,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,AZ Alkmaar,Vitesse,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,PEC Zwolle,GO Ahead Eagles,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Fortuna Sittard,Heracles,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Sparta Rotterdam,Heerenveen,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,Cambuur,NEC Nijmegen,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,GO Ahead Eagles,Willem II,4,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Utrecht,Fortuna Sittard,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,Ajax,Sparta Rotterdam,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,NEC Nijmegen,Twente,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,PEC Zwolle,AZ Alkmaar,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,Heracles,Feyenoord,1,4,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,Heerenveen,Groningen,3,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,PSV Eindhoven,Waalwijk,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,Vitesse,Cambuur,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16,Fortuna Sittard,Sparta Rotterdam,3,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,Vitesse,Sparta Rotterdam,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,Twente,Sparta Rotterdam,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Cambuur,PSV Eindhoven,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Waalwijk,PEC Zwolle,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,NEC Nijmegen,Ajax,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,AZ Alkmaar,Heerenveen,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,Willem II,Vitesse,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,Groningen,Heracles,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,Feyenoord,Utrecht,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,Fortuna Sittard,GO Ahead Eagles,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,Utrecht,NEC Nijmegen,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Ajax,PEC Zwolle,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Heracles,Twente,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Sparta Rotterdam,AZ Alkmaar,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,Heerenveen,Cambuur,3,3,D,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,PSV Eindhoven,Willem II,4,2,H,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,GO Ahead Eagles,Vitesse,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,Fortuna Sittard,Feyenoord,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,Waalwijk,Groningen,3,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,Cambuur,Waalwijk,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Groningen,Sparta Rotterdam,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Willem II,Heracles,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,PEC Zwolle,Utrecht,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Twente,Fortuna Sittard,1,2,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,NEC Nijmegen,GO Ahead Eagles,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,Vitesse,Heerenveen,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,AZ Alkmaar,Ajax,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-08,Feyenoord,PSV Eindhoven,2,2,D,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,De Graafschap,FC Eindhoven,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,Excelsior,Roda,2,2,D,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,NAC Breda,ADO Den Haag,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Cambuur,Willem II,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Ajax,Heerenveen,5,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,PSV Eindhoven,NEC Nijmegen,3,2,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Fortuna Sittard,Vitesse,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Utrecht,AZ Alkmaar,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,GO Ahead Eagles,Feyenoord,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Twente,Groningen,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Waalwijk,Heracles,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,Sparta Rotterdam,PEC Zwolle,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,FC Eindhoven,De Graafschap,3,1,H,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,ADO Den Haag,NAC Breda,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,Roda,Excelsior,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,NEC Nijmegen,Fortuna Sittard,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Heerenveen,GO Ahead Eagles,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Heracles,Sparta Rotterdam,1,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Groningen,Cambuur,2,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Feyenoord,Twente,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Vitesse,Ajax,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,Willem II,Utrecht,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,PEC Zwolle,PSV Eindhoven,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,AZ Alkmaar,Waalwijk,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,ADO Den Haag,FC Eindhoven,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,Excelsior,Heracles,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,Heerenveen,AZ Alkmaar,3,2,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,Utrecht,Vitesse,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,FC Eindhoven,ADO Den Haag,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,Heracles,Excelsior,1,3,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,AZ Alkmaar,Heerenveen,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,Vitesse,Utrecht,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,Excelsior,ADO Den Haag,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,Vitesse,AZ Alkmaar,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,AZ Alkmaar,Vitesse,6,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,ADO Den Haag,Excelsior,4,4,D,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
